City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,manado,1.487,124.8455,88.57,70,40,11.5,ID,1699854141
287,pacific grove,36.6177,-121.9166,58.01,86,40,3.44,US,1699854141
288,the pas,53.8251,-101.2541,33.82,80,75,10.36,CA,1699854142
289,hadibu,12.65,54.0333,82.0,78,47,13.09,YE,1699854143
290,akrehamn,59.2667,5.1833,44.42,87,75,5.75,NO,1699854144
291,goose creek,32.981,-80.0326,54.9,90,100,10.36,US,1699854068
292,zonguldak,41.25,31.8333,47.25,75,100,3.13,TR,1699854145
293,broken hill,-31.95,141.4333,86.38,16,52,12.62,AU,1699854146
294,port blair,11.6667,92.75,82.44,78,100,4.61,IN,1699854147
295,kyzyl-suu,42.3414,78.0056,34.18,92,100,3.36,KG,1699854147
296,valparaiso,-33.0393,-71.6273,53.24,71,75,2.3,CL,1699854125
297,morondava,-20.2833,44.2833,81.25,63,0,4.74,MG,1699854149
298,salmon arm,50.6998,-119.3024,40.32,81,100,3.44,CA,1699854149
299,ponta delgada,37.7333,-25.6667,68.72,94,75,11.5,PT,1699854150
300,hollabrunn,48.55,16.0833,44.58,91,100,1.99,AT,1699854151
301,howrah,22.5892,88.3103,84.2,61,20,10.36,IN,1699854152
302,lobujya,27.95,86.8167,25.25,49,0,5.7,NP,1699854152
303,ji'an,27.1172,114.9793,52.99,53,97,8.77,CN,1699854153
304,oudtshoorn,-33.5907,22.2014,61.16,58,0,2.46,ZA,1699854154
305,ancud,-41.8697,-73.8203,47.77,87,95,11.23,CL,1699854155
306,hobyo,5.3505,48.5268,82.31,76,100,10.78,SO,1699854155
307,shirgaon,19.7,72.7,86.68,41,82,5.41,IN,1699854156
308,sao miguel do araguaia,-13.275,-50.1628,79.29,42,64,4.43,BR,1699854157
309,jiutai,44.1525,125.8328,25.14,85,7,11.18,CN,1699854158
310,saraipali,21.3333,83.0,83.35,46,68,3.89,IN,1699854158
311,berdigestyakh,62.0989,126.6992,4.5,92,91,7.47,RU,1699854159
312,petropavlovsk-kamchatsky,53.0452,158.6483,27.19,74,40,28.01,RU,1699854160
313,taikang,46.8333,124.4167,34.63,43,0,8.39,CN,1699854161
314,znamenskoye,57.1281,73.8282,33.49,98,100,5.91,RU,1699854163
315,balsas,-7.5325,-46.0356,76.93,41,44,1.12,BR,1699854163
316,selfoss,63.9331,-20.9971,36.05,59,98,15.52,IS,1699854164
317,diekirch,49.8678,6.1558,51.69,93,100,9.55,LU,1699854165
318,el fasher,13.6279,25.3494,82.09,27,11,8.32,SD,1699854165
319,dudinka,69.4058,86.1778,24.67,95,99,11.01,RU,1699854166
320,iskateley,67.6803,53.1512,11.01,94,47,5.01,RU,1699854167
321,fale old settlement,-9.3852,-171.2468,85.01,69,50,4.0,TK,1699854168
322,kindu,-2.95,25.95,69.93,100,100,0.4,CD,1699854168
323,tazacorte,28.629,-17.9293,73.15,39,75,10.0,ES,1699854169
324,kristiansund,63.1115,7.732,32.65,80,0,6.91,NO,1699854170
325,olyokminsk,60.3736,120.4264,18.46,91,99,3.98,RU,1699854171
326,skovorodino,53.9833,123.9167,27.41,43,34,5.79,RU,1699854171
327,atafu village,-8.5421,-172.5159,85.01,68,36,4.41,TK,1699854172
328,nagqu,31.5,92.0,31.17,21,3,6.49,CN,1699854173
329,berrahal,36.8353,7.4533,58.73,77,95,3.94,DZ,1699854173
330,estrela,-28.0611,-50.9383,66.34,97,97,8.55,BR,1699854009
331,at taj,24.2049,23.2857,67.21,47,0,7.18,LY,1699854175
332,turpan,42.9333,89.1667,53.49,21,23,4.27,CN,1699854176
333,prosser,46.2068,-119.7689,42.94,90,100,3.02,US,1699854176
334,yanchep,-31.55,115.6833,78.93,41,44,15.68,AU,1699854177
335,lagoa,39.05,-27.9833,62.13,84,100,7.18,PT,1699854178
336,zhongxing,33.7039,118.6792,46.74,36,79,3.87,CN,1699854178
337,sao vicente,-23.9631,-46.3919,89.78,26,47,1.99,BR,1699854179
338,lospalos,-8.5186,127.0025,86.09,49,13,10.33,TL,1699854180
339,orange walk,17.8333,-88.8333,72.54,99,39,1.88,BZ,1699854181
340,cannonvale,-20.2833,148.7,78.19,57,0,14.97,AU,1699854181
341,ocana,8.2377,-73.356,65.77,94,100,2.64,CO,1699854182
342,north bend,43.4065,-124.2243,51.93,100,100,8.05,US,1699854117
343,hibaiyo,10.2726,123.321,85.55,75,29,10.04,PH,1699854184
344,brookings,44.3114,-96.7984,39.09,66,0,4.61,US,1699853974
345,bagepalli,13.7847,77.7931,76.06,60,100,12.37,IN,1699854186
346,sydney mines,46.2367,-60.2177,36.79,76,100,8.05,CA,1699854187
347,usogorsk,63.4106,48.6872,20.66,97,100,13.94,RU,1699854187
348,sao desiderio,-12.3633,-44.9733,78.42,36,79,4.27,BR,1699854188
349,rodino,52.5,80.25,41.92,79,100,14.2,RU,1699854189
350,puerto ayora,-0.7393,-90.3518,76.55,92,75,11.01,EC,1699854190
351,cao bang,22.6667,106.25,57.67,95,100,2.48,VN,1699854190
352,taurage,55.2522,22.2897,43.34,87,93,10.65,LT,1699854191
353,lompoc,34.6391,-120.4579,57.58,80,0,3.44,US,1699854192
354,jiwani,25.05,61.7417,80.15,39,99,3.47,PK,1699854192
355,bamboo flat,11.7,92.7167,82.49,78,100,4.61,IN,1699854193
356,st. john's,47.5649,-52.7093,29.68,82,100,10.36,CA,1699854194
357,broome,42.2506,-75.833,29.01,84,0,3.44,US,1699854195
358,castillos,-34.1667,-53.8333,59.86,88,78,10.0,UY,1699854196
359,malibu,34.005,-118.8101,68.86,64,42,2.86,US,1699854116
360,benjamin hill,30.1667,-111.1,63.39,34,0,3.02,MX,1699854197
361,tartu,58.3806,26.7251,35.85,93,100,5.75,EE,1699854198
362,bela,25.9333,81.9833,82.49,36,24,2.82,IN,1699854199
363,aso,32.9551,131.0967,49.96,55,41,1.01,JP,1699854200
364,thunder bay,48.4001,-89.3168,42.78,75,75,11.5,CA,1699854201
365,kourou,5.1552,-52.6478,78.28,89,3,7.76,GF,1699854201
366,zhangatas,43.5667,69.75,42.62,55,1,13.04,KZ,1699854202
367,jamestown,42.097,-79.2353,38.71,89,0,4.61,US,1699854026
368,labasa,-16.4167,179.3833,79.14,89,100,5.26,FJ,1699854203
369,shimoda,34.6667,138.95,59.36,69,84,2.35,JP,1699854204
370,kanniyakumari,8.0833,77.5667,83.44,64,98,15.39,IN,1699854205
371,copiapo,-27.3667,-70.3333,53.29,55,4,0.69,CL,1699854206
372,uturoa,-16.7333,-151.4333,80.98,77,75,2.68,PF,1699854206
373,macia,-25.0269,33.0989,72.21,75,100,9.37,MZ,1699854209
374,kununurra,-15.7667,128.7333,84.18,74,75,25.32,AU,1699854210
375,tazovsky,67.4667,78.7,20.17,93,90,20.02,RU,1699854211
376,boise,43.6135,-116.2035,53.19,51,0,11.5,US,1699853958
377,sandnessjoen,66.0217,12.6316,28.51,74,0,2.3,NO,1699854212
378,pimentel,-6.8367,-79.9342,68.29,83,0,18.41,PE,1699854213
379,sao joao da barra,-21.6403,-41.0511,75.4,88,84,2.68,BR,1699854214
380,tsetserleg,47.475,101.4542,26.55,56,0,3.56,MN,1699854215
381,zouerate,22.7187,-12.4521,68.22,15,4,6.96,MR,1699854215
382,shingu,33.7333,135.9833,53.96,53,14,8.1,JP,1699854216
383,the dalles,45.5946,-121.1787,49.42,91,0,1.99,US,1699854217
384,devils lake,48.1128,-98.8651,34.95,81,0,12.66,US,1699854144
385,sarpang,26.864,90.2674,82.87,34,0,4.5,BT,1699854218
386,portland,45.5234,-122.6762,52.74,94,100,4.0,US,1699854187
387,codrington,-38.2667,141.9667,60.19,56,20,14.23,AU,1699854220
388,makurazaki,31.2667,130.3167,56.01,52,80,19.91,JP,1699854220
389,la sarre,48.8002,-79.1996,29.39,85,96,12.5,CA,1699854118
390,sisimiut,66.9395,-53.6735,13.69,80,40,9.48,GL,1699854222
391,saint-joseph,-21.3667,55.6167,81.46,72,39,5.14,RE,1699854222
392,nyurba,63.2842,118.3319,10.74,94,100,3.89,RU,1699854223
393,mirnyy,62.5353,113.9611,12.24,85,100,8.99,RU,1699854224
394,ascension,30.2169,-90.9001,68.07,83,100,4.61,US,1699854225
395,sirte,31.2089,16.5887,71.24,63,0,9.26,LY,1699854226
396,tsiombe,-25.3,45.4833,86.14,40,0,7.74,MG,1699854227
397,riohacha,11.5444,-72.9072,80.83,85,100,9.28,CO,1699854228
398,ilha de mocambique,-15.0342,40.7358,82.26,72,50,3.56,MZ,1699854228
399,dunedin,-45.8742,170.5036,55.8,80,100,1.99,NZ,1699854092
400,lhasa,29.65,91.1,46.26,19,0,3.42,CN,1699854230
401,naze,28.3667,129.4833,63.52,66,95,18.99,JP,1699854231
402,boa vista,2.8197,-60.6733,82.38,65,0,10.36,BR,1699854231
403,igarka,67.4667,86.5833,20.88,93,100,11.74,RU,1699854232
404,macka,40.8186,39.6136,58.35,63,79,6.62,TR,1699854233
405,kavaratti,10.5669,72.642,83.08,69,82,6.46,IN,1699854234
406,itamaraca,-7.7478,-34.8256,78.85,82,14,4.45,BR,1699854234
407,revda,56.801,59.9303,35.89,78,100,4.43,RU,1699854235
408,holmestrand,59.4876,10.3176,32.11,92,30,5.59,NO,1699854236
409,villa canas,-34.0057,-61.6076,49.95,74,74,8.37,AR,1699854236
410,porto seguro,-16.4497,-39.0647,73.92,94,40,5.75,BR,1699854237
411,midvagur,62.0511,-7.1939,45.43,76,75,14.97,FO,1699854238
412,zeya,53.75,127.2667,25.48,42,25,6.04,RU,1699854238
413,qui nhon,13.7667,109.2333,77.94,91,100,6.35,VN,1699854239
414,businga,3.3333,20.8833,74.3,88,52,2.08,CD,1699854240
415,colchani,-20.3,-66.9333,49.86,36,73,9.55,BO,1699854241
416,hellin,38.5106,-1.701,53.37,83,44,4.05,ES,1699854241
417,krasnyy yar,46.5331,48.3456,51.73,65,100,7.34,RU,1699854242
418,katsuura,35.1333,140.3,53.87,55,84,11.68,JP,1699854243
419,cedral,23.8,-100.7333,57.56,94,100,3.98,MX,1699854244
420,tamala,52.541,43.2515,46.26,76,98,23.31,RU,1699854245
421,chos malal,-37.3781,-70.2709,47.01,66,2,6.38,AR,1699854245
422,abilene,32.4487,-99.7331,55.62,83,40,3.44,US,1699854056
423,shindand,33.3029,62.1474,64.0,25,15,3.31,AF,1699854247
424,sittwe,20.15,92.9,83.86,69,87,5.77,MM,1699854247
425,dakhla,23.6848,-15.958,71.06,45,44,8.3,EH,1699854248
426,caconda,-13.7333,15.0667,67.5,71,96,1.57,AO,1699854249
427,santana,-0.0583,-51.1817,80.78,78,0,8.05,BR,1699854251
428,mehtar lam,34.6714,70.2094,70.45,15,0,3.33,AF,1699854251
429,haiku-pauwela,20.9219,-156.3051,77.04,76,0,16.11,US,1699854252
430,ust-nera,64.5667,143.2,-16.35,100,99,2.86,RU,1699854254
431,scottsboro,34.6723,-86.0341,54.52,100,80,1.45,US,1699854255
432,chuguyevka,44.1653,133.8633,26.89,67,88,9.31,RU,1699854256
433,quelimane,-17.8786,36.8883,80.55,83,20,8.05,MZ,1699854257
434,mount gambier,-37.8333,140.7667,62.2,50,29,9.95,AU,1699854257
435,makubetsu,45.3714,141.8211,35.31,75,75,16.11,JP,1699854258
436,south hedland,-20.4089,118.5983,89.53,45,26,18.41,AU,1699854259
437,constantia,44.1833,28.65,38.08,51,91,3.67,RO,1699854259
438,cambria,35.5641,-121.0808,62.62,77,97,3.0,US,1699854260
439,al bayda',32.7627,21.7551,59.11,87,30,8.25,LY,1699854261
440,newport,51.5877,-2.9984,58.51,92,100,25.72,GB,1699854262
441,bozkurt,41.9577,34.0109,60.96,70,98,2.95,TR,1699854262
442,iquique,-20.2208,-70.1431,66.24,77,74,3.4,CL,1699854263
443,presidente medici,-11.1753,-61.9014,74.93,91,21,0.94,BR,1699854264
444,ceeldheer,3.8488,47.1806,84.33,68,83,5.66,SO,1699854265
445,donnacona,46.6804,-71.7239,29.39,69,1,3.44,CA,1699854265
446,bolivar,37.6145,-93.4105,52.0,60,98,6.17,US,1699854266
447,malegaon,20.55,74.5333,82.31,23,88,6.51,IN,1699854267
448,isangel,-19.55,169.2667,77.11,78,75,6.91,VU,1699854268
449,taroa,8.7058,171.2275,82.78,83,84,18.01,MH,1699854268
450,puerto princesa,9.7392,118.7353,82.38,83,100,9.22,PH,1699854269
451,saeby,57.3319,10.5225,39.13,83,99,10.67,DK,1699854270
452,carlsbad,33.1581,-117.3506,66.27,38,0,3.44,US,1699854114
453,vershino-darasunskiy,52.35,115.5167,27.66,50,17,2.08,RU,1699854272
454,al bardiyah,31.7561,25.0865,67.98,74,6,6.15,LY,1699854272
455,fisterra,42.9049,-9.2629,66.02,94,99,28.72,ES,1699854273
456,tabou,4.423,-7.3528,77.94,88,34,5.06,CI,1699854274
457,talas,38.6908,35.5538,39.87,81,0,1.14,TR,1699854275
458,fukuecho,32.6881,128.8419,52.16,50,40,14.97,JP,1699854276
459,panacan,9.2463,118.4082,85.75,69,9,7.63,PH,1699854276
460,rehoboth,-23.3167,17.0833,79.48,31,14,9.57,NA,1699854277
461,pointe-noire,-4.7761,11.8635,78.66,85,100,3.42,CG,1699854278
462,casper,42.8666,-106.3131,27.19,54,0,0.0,US,1699854167
463,susuman,62.7833,148.1667,-23.22,98,87,0.65,RU,1699854280
464,vila franca do campo,37.7167,-25.4333,68.41,99,89,11.23,PT,1699854280
465,dalandzadgad,43.5708,104.425,36.93,17,53,2.8,MN,1699854281
466,roquetas de mar,36.7642,-2.6148,57.2,72,0,2.53,ES,1699854282
467,arta,39.1606,20.9853,60.44,92,87,3.38,GR,1699854282
468,belmonte,-15.8631,-38.8828,74.55,85,12,10.89,BR,1699854283
469,sinabang,2.4803,96.3801,83.68,74,70,3.87,ID,1699854284
470,mariental,-24.6333,17.9667,79.0,12,3,10.04,NA,1699854285
471,usinsk,65.9939,57.5281,5.07,100,97,5.01,RU,1699854285
472,ende,-8.8432,121.6623,87.66,65,45,4.79,ID,1699854286
473,altai,46.3722,96.2583,23.27,57,96,2.37,MN,1699854287
474,senanga,-16.1167,23.2667,81.09,50,34,6.53,ZM,1699854287
475,tonota,-21.4833,27.4833,72.66,57,74,17.69,BW,1699854288
476,prata,-19.3072,-48.9242,77.52,30,10,4.72,BR,1699854114
477,wawa,9.9022,4.4192,73.06,43,44,1.34,NG,1699854290
478,porto novo,6.4965,2.6036,80.42,91,24,3.18,BJ,1699854101
479,aral,40.5156,81.2636,49.98,24,10,1.97,CN,1699854291
480,inhambane,-23.865,35.3833,77.0,88,75,9.22,MZ,1699854292
481,lodja,-3.4833,23.4333,71.91,93,98,1.12,CD,1699854292
482,ciudad bolivar,8.1222,-63.5497,77.88,85,53,8.93,VE,1699854228
483,thohoyandou,-22.9456,30.485,64.15,83,99,9.15,ZA,1699854294
484,xilin hot,43.9667,116.0333,25.32,61,2,10.87,CN,1699854295
485,pangkalanbuun,-2.6833,111.6167,79.09,90,97,2.08,ID,1699854296
486,saldanha,-33.0117,17.9442,59.05,72,33,12.95,ZA,1699854297
487,nuku'alofa,-21.1333,-175.2,70.14,94,100,14.97,TO,1699854298
488,tosontsengel,48.7567,98.2839,13.08,66,65,2.89,MN,1699854299
489,port saint john's,-31.6229,29.5448,67.73,51,0,8.21,ZA,1699854299
490,panaba,21.2833,-88.2667,73.33,96,55,6.4,MX,1699854300
491,xining,36.6167,101.7667,43.38,26,3,3.89,CN,1699854302
492,aykhal,66.0,111.5,8.29,95,99,8.63,RU,1699854303
493,new norfolk,-42.7826,147.0587,69.93,39,14,9.4,AU,1699854304
494,illizi,26.4833,8.4667,55.2,48,0,1.03,DZ,1699854305
495,suining,30.508,105.5733,51.13,83,100,2.55,CN,1699854306
496,mejit,10.2753,170.8646,82.49,83,78,19.19,MH,1699854306
497,nikolayevsk-on-amure,53.1406,140.73,22.64,85,99,9.66,RU,1699854307
498,la rioja,42.25,-2.5,38.98,89,72,6.98,ES,1699854308
499,oistins,13.0667,-59.5333,80.69,83,40,18.41,BB,1699854310
500,bonthe,7.5264,-12.505,78.6,85,81,1.03,SL,1699854310
501,port lincoln,-34.7333,135.8667,61.61,66,100,15.28,AU,1699854311
502,fortuna,40.5982,-124.1573,56.93,81,0,5.01,US,1699854312
503,bom jesus,-9.0744,-44.3586,72.55,39,1,1.19,BR,1699854312
504,alta,69.9689,23.2717,16.86,77,0,8.05,NO,1699854313
505,saint-georges,12.0564,-61.7485,82.08,83,75,12.66,GD,1699854314
506,dili,-8.5586,125.5736,84.88,62,28,2.84,TL,1699854315
507,homer,59.6425,-151.5483,35.04,75,75,4.61,US,1699854316
508,tralee,52.2704,-9.7026,49.6,86,90,22.24,IE,1699854317
509,karaton,-6.3424,106.1045,88.7,58,88,2.82,ID,1699854318
510,ormara,25.2088,64.6357,80.4,31,94,5.46,PK,1699854318
511,thinadhoo,0.5333,72.9333,76.71,92,100,10.94,MV,1699854320
512,bayanhongor,46.7167,100.1167,16.56,46,5,1.12,MN,1699854321
513,anatuya,-28.4606,-62.8347,64.38,73,100,16.84,AR,1699854321
514,kirishi,59.4471,32.0205,39.04,95,100,6.82,RU,1699854323
515,mancio lima,-7.6142,-72.8958,80.67,89,0,0.0,BR,1699854324
516,guarambare,-25.4833,-57.4667,78.37,71,75,7.65,PY,1699854325
517,polyarnyy,69.1989,33.4478,14.27,97,94,9.13,RU,1699854326
518,carloforte,39.145,8.3058,66.67,87,64,12.28,IT,1699854326
519,rabaul,-4.1967,152.1721,82.13,73,100,11.1,PG,1699854327
520,jasidih,24.5167,86.65,82.33,38,0,7.61,IN,1699854328
521,ulladulla,-35.35,150.4667,73.76,59,53,8.05,AU,1699854329
522,madre de deus,-12.7408,-38.6208,73.45,93,1,4.79,BR,1699854231
523,ryotsu-minato,38.0833,138.4333,47.43,64,69,20.38,JP,1699854330
524,arkhangel'sk,64.5401,40.5433,20.12,90,76,12.21,RU,1699854331
525,mutuali,-14.8706,37.0044,84.58,52,55,5.1,MZ,1699854332
526,taro,-8.3862,115.28,78.85,62,44,5.37,ID,1699854333
527,mazamari,-11.3258,-74.5308,70.72,95,47,1.61,PE,1699854333
528,natal,-5.795,-35.2094,73.62,88,20,4.61,BR,1699854334
529,roeulx,50.5037,4.1116,51.13,96,100,11.34,BE,1699854335
530,alpena,45.0617,-83.4327,45.1,70,75,11.5,US,1699854336
531,rouissat,31.9243,5.3502,53.67,62,0,0.0,DZ,1699854336
532,mukalla,14.5425,49.1242,83.95,55,9,4.88,YE,1699854337
533,santa vitoria do palmar,-33.5189,-53.3681,62.01,89,89,6.78,BR,1699854158
534,jamaame,0.0697,42.745,86.47,62,18,6.98,SO,1699854339
535,proletarsk,46.7031,41.7192,56.14,70,99,8.81,RU,1699854339
536,belisce,45.6803,18.4058,44.42,80,88,2.53,HR,1699854340
537,highland springs,37.546,-77.3278,38.3,90,0,0.0,US,1699854341
538,northam,51.0333,-4.2167,58.39,97,100,30.33,GB,1699854341
539,gejiu,23.306,103.1635,59.45,81,99,5.91,CN,1699854342
540,angaur state,6.906,134.13,84.65,75,94,13.4,PW,1699854343
541,atherton,53.5237,-2.4935,50.14,97,100,4.0,GB,1699854344
542,mount darwin,-16.7725,31.5838,81.1,44,45,8.08,ZW,1699854344
543,talara,-4.5772,-81.2719,69.28,84,1,14.72,PE,1699854345
544,padang,-0.9492,100.3543,82.45,85,76,6.85,ID,1699854346
545,walvis bay,-22.9575,14.5053,58.15,88,75,8.05,NA,1699854347
546,takoradi,4.8845,-1.7554,78.55,88,26,5.68,GH,1699854347
547,azov,47.1078,39.4165,53.69,72,98,15.99,RU,1699854348
548,shubarkuduk,49.1447,56.4872,41.32,69,98,14.72,KZ,1699854349
549,merizo village,13.2658,144.6691,90.16,83,19,16.82,GU,1699854350
550,qamdo,31.1667,97.2333,34.02,31,0,3.09,CN,1699854350
551,nova sintra,14.8667,-24.7167,73.67,68,67,11.14,CV,1699854351
552,la ronge,55.1001,-105.2842,28.65,86,0,5.75,CA,1699854352
553,sitka,57.0531,-135.33,37.29,75,0,4.61,US,1699854353
554,nanping,26.645,118.1736,61.32,70,97,4.38,CN,1699854354
555,seydi,39.4816,62.9137,55.98,23,6,14.29,TM,1699854355
556,tangalle,6.024,80.7911,82.56,93,100,2.46,LK,1699854355
557,lindisfarne,-42.8333,147.35,70.21,38,0,20.71,AU,1699854356
558,puerto armuelles,8.2833,-82.8667,81.09,84,100,7.0,PA,1699854358
559,oroqen zizhiqi,50.5667,123.7167,32.65,34,3,3.47,CN,1699854358
560,al hadd,26.2456,50.6542,84.06,65,0,5.75,BH,1699854359
561,degtyarsk,56.704,60.0879,32.32,76,100,4.43,RU,1699854360
562,machico,32.7,-16.7667,70.43,82,75,6.91,PT,1699854361
563,dalbandin,28.8947,64.4101,71.11,23,72,8.41,PK,1699854361
564,mount isa,-20.7333,139.5,100.17,20,16,12.66,AU,1699854362
565,namsos,64.4662,11.4957,28.45,74,0,17.27,NO,1699854363
566,dehui,44.5333,125.7,24.35,85,6,11.25,CN,1699854363
567,hami,42.8,93.45,46.51,21,29,2.75,CN,1699854364
568,sos'va,59.1766,61.8558,35.06,90,100,5.99,RU,1699854365
569,fort bragg,35.139,-79.006,49.82,82,0,3.44,US,1699854366
570,jabat,7.75,168.9751,82.76,83,75,15.88,MH,1699854367
571,nova vicosa,-17.8919,-39.3719,74.77,84,2,13.38,BR,1699854367
572,taulaga,-11.0553,-171.0883,84.33,70,70,1.95,AS,1699854368
573,gurlan,41.8447,60.3919,48.27,31,0,15.64,UZ,1699854370
574,grande prairie,55.1667,-118.8027,32.18,69,75,8.05,CA,1699854371
